"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","1A","17","18","1B","20","21","22","23","24","25","26","27","28","Un","Z","4A","19"
"1",987,4,3,1,4,1,0,2,2,0,0,6,2,1,0,802,1,1,29,1,1,0,0,2,0,2,0,0,310,2,10,1
"2",0,1198,1,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,3,0,214,1,0,0
"3",3,4,1020,0,3,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,64,0,1,0
"4",12,3,0,638,0,3,4,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,10,301,0
"5",1,0,4,0,820,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,116,4,0,0
"6",1,0,0,4,0,479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,87,0,0,0
"7",0,4,0,0,0,0,447,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58,0,0,0
"8",0,1,0,0,0,0,0,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,70,0,0,0
"9",1,0,0,0,0,0,0,0,395,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,54,0,3,0
"10",0,0,1,0,1,0,0,0,1,346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,47,2,1,0
"11",0,4,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,152,1,2,0
"12",1,1,1,1,0,0,1,0,0,0,0,319,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,131,0,0,0
"13",0,0,0,3,0,0,0,0,0,0,0,0,278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,1
"14",0,0,0,0,0,0,0,0,0,0,0,1,0,339,0,1,0,4,0,0,1,0,0,0,0,0,0,0,16,0,0,0
"15",0,1,0,0,0,0,0,0,0,0,0,1,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
"16",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,1,0,0
"17",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,1,0,0,0,0,45,0,0,0
"18",0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,254,0,0,0,0,0,0,0,1,0,0,21,1,1,0
"19",0,0,0,3,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,47,1,0,273
"20",0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,47,0,0,0
"21",1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,44,0,0,0
"22",0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,73,0,0,0,0,0,0,9,0,0,0
"23",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,13,0,0,0
"24",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,19,0,0,0
"25",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,45,2,0,0
"26",1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,143,1,0,47,0,0,0
"27",1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,892,0,532,0,0,0
"28",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,15,1,0,0
"W",0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0
"Z",0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,31,615,0,0
